lianjia_addressinfo,gaode_addressinfo,longitude,latitude,unit_price
金地梅陇镇二期 ,金地梅陇镇2期,114.033093,22.631632,56730
中海康城花园二期 ,中海康城花园,114.206844,22.707388,42310
诗宁大厦 ,诗宁大厦,114.234638,22.551011,34887
华浩源A区 ,华浩源A区,114.124846,22.623689,39068
桂芳园二期 ,桂芳园2期,114.140945,22.616507,44998
万科金域蓝湾三期 ,万科金域蓝湾3期,114.025571,22.523102,82453
世纪村二期 ,世纪村2期,113.96436,22.53384,99229
丹枫雅苑 ,丹枫雅苑,114.030931,22.654542,43479
振业城 ,振业城,114.179393,22.639223,40729
百仕达东郡 ,百仕达东郡(公交站),114.137955,22.568975,86760
梅兴苑 ,梅兴苑(西横街),114.049444,22.566475,50957
通业花园 ,通业花园,114.035728,22.560675,58450
中南花园 ,中南花园(新乐路三巷),113.901752,22.550252,53579
龙珠花园 ,龙珠花园,114.1246,22.602495,39736
新世界鹿茵翠地 ,新世界鹿茵翠地,114.161527,22.559385,69794
富瑰园 ,富瑰园,113.883977,22.582639,42995
世纪广场 ,世纪广场,113.922618,22.506127,46915
松坪村东区三期 ,松坪村三期,113.955752,22.559544,61585
宣嘉华庭 ,宣嘉华庭,114.066908,22.520291,65406
金地花园 ,金地花园(公交站),114.036667,22.521811,50650
中兆花园 ,中兆花园,114.14453,22.6182,38114
世外桃源七区 ,世外桃源,114.061458,22.520758,42087
茵悦之生花园二期 ,茵悦之生花园2期,114.111599,22.629674,41609
百仕达花园一期 ,百仕达花园1期,114.1346,22.570469,64000
庆典大厦 ,庆典大厦,114.065918,22.528214,50670
英郡年华 ,英郡年华,114.149971,22.616613,63903
金福苑 ,金福苑(祠堂村一街),114.044343,22.52205,44879
泰雅园 ,泰雅园,114.143281,22.616423,43774
世纪假日广场 ,世纪假日广场D座,113.972208,22.538928,65403
阳光新境园 ,阳光·新境园,114.031304,22.628997,52323
金地梅陇镇二期 ,金地梅陇镇2期,114.033093,22.631632,56730
中海康城花园二期 ,中海康城花园,114.206844,22.707388,42310
诗宁大厦 ,诗宁大厦,114.234638,22.551011,34887
华浩源A区 ,华浩源A区,114.124846,22.623689,39068
桂芳园二期 ,桂芳园2期,114.140945,22.616507,44998
万科金域蓝湾三期 ,万科金域蓝湾3期,114.025571,22.523102,82453
世纪村二期 ,世纪村2期,113.96436,22.53384,99229
丹枫雅苑 ,丹枫雅苑,114.030931,22.654542,43479
振业城 ,振业城,114.179393,22.639223,40729
百仕达东郡 ,百仕达东郡(公交站),114.137955,22.568975,86760
梅兴苑 ,梅兴苑(西横街),114.049444,22.566475,50957
通业花园 ,通业花园,114.035728,22.560675,58450
中南花园 ,中南花园(新乐路三巷),113.901752,22.550252,53579
龙珠花园 ,龙珠花园,114.1246,22.602495,39736
新世界鹿茵翠地 ,新世界鹿茵翠地,114.161527,22.559385,69794
富瑰园 ,富瑰园,113.883977,22.582639,42995
世纪广场 ,世纪广场,113.922618,22.506127,46915
松坪村东区三期 ,松坪村三期,113.955752,22.559544,61585
宣嘉华庭 ,宣嘉华庭,114.066908,22.520291,65406
金地花园 ,金地花园(公交站),114.036667,22.521811,50650
中兆花园 ,中兆花园,114.14453,22.6182,38114
世外桃源七区 ,世外桃源,114.061458,22.520758,42087
茵悦之生花园二期 ,茵悦之生花园2期,114.111599,22.629674,41609
百仕达花园一期 ,百仕达花园1期,114.1346,22.570469,64000
庆典大厦 ,庆典大厦,114.065918,22.528214,50670
英郡年华 ,英郡年华,114.149971,22.616613,63903
金福苑 ,金福苑,113.804587,22.761263,44879
泰雅园 ,泰雅园,114.143281,22.616423,43774
世纪假日广场 ,世纪假日广场D座,113.972208,22.538928,65403
阳光新境园 ,阳光·新境园,114.031304,22.628997,52323
金地梅陇镇二期 ,金地梅陇镇2期,114.033093,22.631632,56730
中海康城花园二期 ,中海康城花园,114.206844,22.707388,42310
诗宁大厦 ,诗宁大厦,114.234638,22.551011,34887
华浩源A区 ,华浩源A区,114.124846,22.623689,39068
桂芳园二期 ,桂芳园2期,114.140945,22.616507,44998
万科金域蓝湾三期 ,万科金域蓝湾3期,114.025571,22.523102,82453
世纪村二期 ,世纪村2期,113.96436,22.53384,99229
丹枫雅苑 ,丹枫雅苑,114.030931,22.654542,43479
振业城 ,振业城,114.179393,22.639223,40729
百仕达东郡 ,百仕达东郡(公交站),114.137955,22.568975,86760
梅兴苑 ,梅兴苑(西横街),114.049444,22.566475,50957
通业花园 ,通业花园,114.035728,22.560675,58450
中南花园 ,中南花园(新乐路三巷),113.901752,22.550252,53579
龙珠花园 ,龙珠花园,114.1246,22.602495,39736
新世界鹿茵翠地 ,新世界鹿茵翠地,114.161527,22.559385,69794
富瑰园 ,富瑰园,113.883977,22.582639,42995
世纪广场 ,世纪广场,113.922618,22.506127,46915
松坪村东区三期 ,松坪村三期,113.955752,22.559544,61585
宣嘉华庭 ,宣嘉华庭,114.066908,22.520291,65406
金地花园 ,金地花园(公交站),114.036667,22.521811,50650
中兆花园 ,中兆花园,114.14453,22.6182,38114
世外桃源七区 ,世外桃源,114.061458,22.520758,42087
茵悦之生花园二期 ,茵悦之生花园2期,114.111599,22.629674,41609
百仕达花园一期 ,百仕达花园1期,114.1346,22.570469,64000
庆典大厦 ,庆典大厦,114.065918,22.528214,50670
英郡年华 ,英郡年华,114.149971,22.616613,63903
金福苑 ,金福苑,113.804587,22.761263,44879
泰雅园 ,泰雅园,114.143281,22.616423,43774
世纪假日广场 ,世纪假日广场D座,113.972208,22.538928,65403
阳光新境园 ,阳光·新境园,114.031304,22.628997,52323
金地梅陇镇二期 ,金地梅陇镇2期,114.033093,22.631632,56730
中海康城花园二期 ,中海康城花园,114.206844,22.707388,42310
诗宁大厦 ,诗宁大厦,114.234638,22.551011,34887
华浩源A区 ,华浩源A区,114.124846,22.623689,39068
桂芳园二期 ,桂芳园2期,114.140945,22.616507,44998
万科金域蓝湾三期 ,万科金域蓝湾3期,114.025571,22.523102,82453
世纪村二期 ,世纪村2期,113.96436,22.53384,99229
丹枫雅苑 ,丹枫雅苑,114.030931,22.654542,43479
振业城 ,振业城,114.179393,22.639223,40729
百仕达东郡 ,百仕达东郡(公交站),114.137955,22.568975,86760
梅兴苑 ,梅兴苑(西横街),114.049444,22.566475,50957
通业花园 ,通业花园,114.035728,22.560675,58450
中南花园 ,中南花园(新乐路三巷),113.901752,22.550252,53579
龙珠花园 ,龙珠花园,114.1246,22.602495,39736
新世界鹿茵翠地 ,新世界鹿茵翠地,114.161527,22.559385,69794
富瑰园 ,富瑰园,113.883977,22.582639,42995
世纪广场 ,世纪广场,113.922618,22.506127,46915
松坪村东区三期 ,松坪村三期,113.955752,22.559544,61585
宣嘉华庭 ,宣嘉华庭,114.066908,22.520291,65406
金地花园 ,金地花园(公交站),114.036667,22.521811,50650
中兆花园 ,中兆花园,114.14453,22.6182,38114
世外桃源七区 ,世外桃源,114.061458,22.520758,42087
茵悦之生花园二期 ,茵悦之生花园2期,114.111599,22.629674,41609
百仕达花园一期 ,百仕达花园1期,114.1346,22.570469,64000
庆典大厦 ,庆典大厦,114.065918,22.528214,50670
英郡年华 ,英郡年华,114.149971,22.616613,63903
金福苑 ,金福苑(祠堂村一街),114.044343,22.52205,44879
泰雅园 ,泰雅园,114.143281,22.616423,43774
世纪假日广场 ,世纪假日广场D座,113.972208,22.538928,65403
阳光新境园 ,阳光·新境园,114.031304,22.628997,52323
金地梅陇镇二期 ,金地梅陇镇2期,114.033093,22.631632,56730
中海康城花园二期 ,中海康城花园,114.206844,22.707388,42310
诗宁大厦 ,诗宁大厦,114.234638,22.551011,34887
华浩源A区 ,华浩源A区,114.124846,22.623689,39068
桂芳园二期 ,桂芳园2期,114.140945,22.616507,44998
万科金域蓝湾三期 ,万科金域蓝湾3期,114.025571,22.523102,82453
世纪村二期 ,世纪村2期,113.96436,22.53384,99229
丹枫雅苑 ,丹枫雅苑,114.030931,22.654542,43479
振业城 ,振业城,114.179393,22.639223,40729
百仕达东郡 ,百仕达东郡(公交站),114.137955,22.568975,86760
梅兴苑 ,梅兴苑(西横街),114.049444,22.566475,50957
通业花园 ,通业花园,114.035728,22.560675,58450
中南花园 ,中南花园(新乐路三巷),113.901752,22.550252,53579
龙珠花园 ,龙珠花园,114.1246,22.602495,39736
新世界鹿茵翠地 ,新世界鹿茵翠地,114.161527,22.559385,69794
富瑰园 ,富瑰园,113.883977,22.582639,42995
世纪广场 ,世纪广场,113.922618,22.506127,46915
松坪村东区三期 ,松坪村三期,113.955752,22.559544,61585
宣嘉华庭 ,宣嘉华庭,114.066908,22.520291,65406
金地花园 ,金地花园(公交站),114.036667,22.521811,50650
中兆花园 ,中兆花园,114.14453,22.6182,38114
世外桃源七区 ,世外桃源,114.061458,22.520758,42087
茵悦之生花园二期 ,茵悦之生花园2期,114.111599,22.629674,41609
百仕达花园一期 ,百仕达花园1期,114.1346,22.570469,64000
庆典大厦 ,庆典大厦,114.065918,22.528214,50670
英郡年华 ,英郡年华,114.149971,22.616613,63903
金福苑 ,金福苑,113.804587,22.761263,44879
泰雅园 ,泰雅园,114.143281,22.616423,43774
世纪假日广场 ,世纪假日广场D座,113.972208,22.538928,65403
阳光新境园 ,阳光·新境园,114.031304,22.628997,52323
金地梅陇镇二期 ,金地梅陇镇2期,114.033093,22.631632,56730
中海康城花园二期 ,中海康城花园,114.206844,22.707388,42310
诗宁大厦 ,诗宁大厦,114.234638,22.551011,34887
华浩源A区 ,华浩源A区,114.124846,22.623689,39068
桂芳园二期 ,桂芳园2期,114.140945,22.616507,44998
万科金域蓝湾三期 ,万科金域蓝湾3期,114.025571,22.523102,82453
世纪村二期 ,世纪村2期,113.96436,22.53384,99229
丹枫雅苑 ,丹枫雅苑,114.030931,22.654542,43479
振业城 ,振业城,114.179393,22.639223,40729
百仕达东郡 ,百仕达东郡(公交站),114.137955,22.568975,86760
梅兴苑 ,梅兴苑(西横街),114.049444,22.566475,50957
通业花园 ,通业花园,114.035728,22.560675,58450
中南花园 ,中南花园(新乐路三巷),113.901752,22.550252,53579
龙珠花园 ,龙珠花园,114.1246,22.602495,39736
新世界鹿茵翠地 ,新世界鹿茵翠地,114.161527,22.559385,69794
富瑰园 ,富瑰园,113.883977,22.582639,42995
世纪广场 ,世纪广场,113.922618,22.506127,46915
松坪村东区三期 ,松坪村三期,113.955752,22.559544,61585
宣嘉华庭 ,宣嘉华庭,114.066908,22.520291,65406
金地花园 ,金地花园(公交站),114.036667,22.521811,50650
中兆花园 ,中兆花园,114.14453,22.6182,38114
世外桃源七区 ,世外桃源,114.061458,22.520758,42087
茵悦之生花园二期 ,茵悦之生花园2期,114.111599,22.629674,41609
百仕达花园一期 ,百仕达花园1期,114.1346,22.570469,64000
庆典大厦 ,庆典大厦,114.065918,22.528214,50670
英郡年华 ,英郡年华,114.149971,22.616613,63903
金福苑 ,金福苑(祠堂村一街),114.044343,22.52205,44879
泰雅园 ,泰雅园,114.143281,22.616423,43774
世纪假日广场 ,世纪假日广场D座,113.972208,22.538928,65403
阳光新境园 ,阳光·新境园,114.031304,22.628997,52323
金地梅陇镇二期 ,金地梅陇镇2期,114.033093,22.631632,56730
中海康城花园二期 ,中海康城花园,114.206844,22.707388,42310
诗宁大厦 ,诗宁大厦,114.234638,22.551011,34887
华浩源A区 ,华浩源A区,114.124846,22.623689,39068
桂芳园二期 ,桂芳园2期,114.140945,22.616507,44998
万科金域蓝湾三期 ,万科金域蓝湾3期,114.025571,22.523102,82453
世纪村二期 ,世纪村2期,113.96436,22.53384,99229
丹枫雅苑 ,丹枫雅苑,114.030931,22.654542,43479
振业城 ,振业城,114.179393,22.639223,40729
百仕达东郡 ,百仕达东郡(公交站),114.137955,22.568975,86760
梅兴苑 ,梅兴苑(西横街),114.049444,22.566475,50957
通业花园 ,通业花园,114.035728,22.560675,58450
中南花园 ,中南花园(新乐路三巷),113.901752,22.550252,53579
龙珠花园 ,龙珠花园,114.1246,22.602495,39736
新世界鹿茵翠地 ,新世界鹿茵翠地,114.161527,22.559385,69794
富瑰园 ,富瑰园,113.883977,22.582639,42995
世纪广场 ,世纪广场,113.922618,22.506127,46915
松坪村东区三期 ,松坪村三期,113.955752,22.559544,61585
宣嘉华庭 ,宣嘉华庭,114.066908,22.520291,65406
金地花园 ,金地花园(公交站),114.036667,22.521811,50650
中兆花园 ,中兆花园,114.14453,22.6182,38114
世外桃源七区 ,世外桃源,114.061458,22.520758,42087
茵悦之生花园二期 ,茵悦之生花园2期,114.111599,22.629674,41609
百仕达花园一期 ,百仕达花园1期,114.1346,22.570469,64000
庆典大厦 ,庆典大厦,114.065918,22.528214,50670
英郡年华 ,英郡年华,114.149971,22.616613,63903
金福苑 ,金福苑,113.804587,22.761263,44879
泰雅园 ,泰雅园,114.143281,22.616423,43774
世纪假日广场 ,世纪假日广场D座,113.972208,22.538928,65403
阳光新境园 ,阳光·新境园,114.031304,22.628997,52323
金地梅陇镇二期 ,金地梅陇镇2期,114.033093,22.631632,56730
中海康城花园二期 ,中海康城花园,114.206844,22.707388,42310
诗宁大厦 ,诗宁大厦,114.234638,22.551011,34887
华浩源A区 ,华浩源A区,114.124846,22.623689,39068
桂芳园二期 ,桂芳园2期,114.140945,22.616507,44998
万科金域蓝湾三期 ,万科金域蓝湾3期,114.025571,22.523102,82453
世纪村二期 ,世纪村2期,113.96436,22.53384,99229
丹枫雅苑 ,丹枫雅苑,114.030931,22.654542,43479
振业城 ,振业城,114.179393,22.639223,40729
百仕达东郡 ,百仕达东郡(公交站),114.137955,22.568975,86760
梅兴苑 ,梅兴苑(西横街),114.049444,22.566475,50957
通业花园 ,通业花园,114.035728,22.560675,58450
中南花园 ,中南花园(新乐路三巷),113.901752,22.550252,53579
龙珠花园 ,龙珠花园,114.1246,22.602495,39736
新世界鹿茵翠地 ,新世界鹿茵翠地,114.161527,22.559385,69794
富瑰园 ,富瑰园,113.883977,22.582639,42995
世纪广场 ,世纪广场,113.922618,22.506127,46915
松坪村东区三期 ,松坪村三期,113.955752,22.559544,61585
宣嘉华庭 ,宣嘉华庭,114.066908,22.520291,65406
金地花园 ,金地花园(公交站),114.036667,22.521811,50650
中兆花园 ,中兆花园,114.14453,22.6182,38114
世外桃源七区 ,世外桃源,114.061458,22.520758,42087
茵悦之生花园二期 ,茵悦之生花园2期,114.111599,22.629674,41609
百仕达花园一期 ,百仕达花园1期,114.1346,22.570469,64000
庆典大厦 ,庆典大厦,114.065918,22.528214,50670
英郡年华 ,英郡年华,114.149971,22.616613,63903
金福苑 ,金福苑(祠堂村一街),114.044343,22.52205,44879
泰雅园 ,泰雅园,114.143281,22.616423,43774
世纪假日广场 ,世纪假日广场D座,113.972208,22.538928,65403
阳光新境园 ,阳光·新境园,114.031304,22.628997,52323
金地梅陇镇二期 ,金地梅陇镇2期,114.033093,22.631632,56730
中海康城花园二期 ,中海康城花园,114.206844,22.707388,42310
诗宁大厦 ,诗宁大厦,114.234638,22.551011,34887
华浩源A区 ,华浩源A区,114.124846,22.623689,39068
桂芳园二期 ,桂芳园2期,114.140945,22.616507,44998
万科金域蓝湾三期 ,万科金域蓝湾3期,114.025571,22.523102,82453
世纪村二期 ,世纪村2期,113.96436,22.53384,99229
丹枫雅苑 ,丹枫雅苑,114.030931,22.654542,43479
振业城 ,振业城,114.179393,22.639223,40729
百仕达东郡 ,百仕达东郡(公交站),114.137955,22.568975,86760
梅兴苑 ,梅兴苑(西横街),114.049444,22.566475,50957
通业花园 ,通业花园,114.035728,22.560675,58450
中南花园 ,中南花园(新乐路三巷),113.901752,22.550252,53579
龙珠花园 ,龙珠花园,114.1246,22.602495,39736
新世界鹿茵翠地 ,新世界鹿茵翠地,114.161527,22.559385,69794
富瑰园 ,富瑰园,113.883977,22.582639,42995
世纪广场 ,世纪广场,113.922618,22.506127,46915
松坪村东区三期 ,松坪村三期,113.955752,22.559544,61585
宣嘉华庭 ,宣嘉华庭,114.066908,22.520291,65406
金地花园 ,金地花园(公交站),114.036667,22.521811,50650
中兆花园 ,中兆花园,114.14453,22.6182,38114
世外桃源七区 ,世外桃源,114.061458,22.520758,42087
茵悦之生花园二期 ,茵悦之生花园2期,114.111599,22.629674,41609
百仕达花园一期 ,百仕达花园1期,114.1346,22.570469,64000
庆典大厦 ,庆典大厦,114.065918,22.528214,50670
英郡年华 ,英郡年华,114.149971,22.616613,63903
金福苑 ,金福苑,113.804587,22.761263,44879
泰雅园 ,泰雅园,114.143281,22.616423,43774
世纪假日广场 ,世纪假日广场D座,113.972208,22.538928,65403
阳光新境园 ,阳光·新境园,114.031304,22.628997,52323
金地梅陇镇二期 ,金地梅陇镇2期,114.033093,22.631632,56730
中海康城花园二期 ,中海康城花园,114.206844,22.707388,42310
诗宁大厦 ,诗宁大厦,114.234638,22.551011,34887
华浩源A区 ,华浩源A区,114.124846,22.623689,39068
桂芳园二期 ,桂芳园2期,114.140945,22.616507,44998
万科金域蓝湾三期 ,万科金域蓝湾3期,114.025571,22.523102,82453
世纪村二期 ,世纪村2期,113.96436,22.53384,99229
丹枫雅苑 ,丹枫雅苑,114.030931,22.654542,43479
振业城 ,振业城,114.179393,22.639223,40729
百仕达东郡 ,百仕达东郡(公交站),114.137955,22.568975,86760
梅兴苑 ,梅兴苑(西横街),114.049444,22.566475,50957
通业花园 ,通业花园,114.035728,22.560675,58450
中南花园 ,中南花园(新乐路三巷),113.901752,22.550252,53579
龙珠花园 ,龙珠花园,114.1246,22.602495,39736
新世界鹿茵翠地 ,新世界鹿茵翠地,114.161527,22.559385,69794
富瑰园 ,富瑰园,113.883977,22.582639,42995
世纪广场 ,世纪广场,113.922618,22.506127,46915
松坪村东区三期 ,松坪村三期,113.955752,22.559544,61585
宣嘉华庭 ,宣嘉华庭,114.066908,22.520291,65406
金地花园 ,金地花园(公交站),114.036667,22.521811,50650
中兆花园 ,中兆花园,114.14453,22.6182,38114
世外桃源七区 ,世外桃源,114.061458,22.520758,42087
茵悦之生花园二期 ,茵悦之生花园2期,114.111599,22.629674,41609
百仕达花园一期 ,百仕达花园1期,114.1346,22.570469,64000
