"","MXSPD","Location"
"18381",18.1,"Melbourne"
"18382",20,"Melbourne"
"18383",20,"Melbourne"
"18384",15.9,"Melbourne"
"18385",16.9,"Melbourne"
"18386",14,"Melbourne"
"18387",22.9,"Melbourne"
"18388",22,"Melbourne"
"18389",9.9,"Melbourne"
"18390",15.9,"Melbourne"
"18391",20,"Melbourne"
"18392",25.1,"Melbourne"
"18393",28,"Melbourne"
"18394",11.1,"Melbourne"
"18395",28,"Melbourne"
"18396",15,"Melbourne"
"18397",15,"Melbourne"
"18398",9.9,"Melbourne"
"18399",7,"Melbourne"
"18400",12,"Melbourne"
"18401",15,"Melbourne"
"18402",11.1,"Melbourne"
"18403",16.9,"Melbourne"
"18404",13,"Melbourne"
"18405",28,"Melbourne"
"18406",25.1,"Melbourne"
"18407",15,"Melbourne"
"18408",12,"Melbourne"
"18409",13,"Melbourne"
"18410",9.9,"Melbourne"
"18411",8.9,"Melbourne"
"18412",13,"Melbourne"
"18413",15.9,"Melbourne"
"18414",23.9,"Melbourne"
"18415",27,"Melbourne"
"18416",19,"Melbourne"
"18417",19,"Melbourne"
"18418",16.9,"Melbourne"
"18419",15,"Melbourne"
"18420",19,"Melbourne"
"18421",34,"Melbourne"
"18422",16.9,"Melbourne"
"18423",16.9,"Melbourne"
"18424",18.1,"Melbourne"
"18425",19,"Melbourne"
"18426",20,"Melbourne"
"18427",13,"Melbourne"
"18428",20,"Melbourne"
"18429",25.1,"Melbourne"
"18430",22,"Melbourne"
"18431",18.1,"Melbourne"
"18432",19,"Melbourne"
"18433",16.9,"Melbourne"
"18434",12,"Melbourne"
"18435",11.1,"Melbourne"
"18436",8.9,"Melbourne"
"18437",15,"Melbourne"
"18438",14,"Melbourne"
"18439",20,"Melbourne"
"18440",23.9,"Melbourne"
"18441",21,"Melbourne"
"18442",25.1,"Melbourne"
"18443",18.1,"Melbourne"
"18444",11.1,"Melbourne"
"18445",19,"Melbourne"
"18446",21,"Melbourne"
"18447",19,"Melbourne"
"18448",22.9,"Melbourne"
"18449",16.9,"Melbourne"
"18450",15.9,"Melbourne"
"18451",9.9,"Melbourne"
"18452",9.9,"Melbourne"
"18453",11.1,"Melbourne"
"18454",9.9,"Melbourne"
"18455",18.1,"Melbourne"
"18456",21,"Melbourne"
"18457",22.9,"Melbourne"
"18458",18.1,"Melbourne"
"18459",15.9,"Melbourne"
"18460",15,"Melbourne"
"18461",18.1,"Melbourne"
"18462",14,"Melbourne"
"18463",14,"Melbourne"
"18464",21,"Melbourne"
"18465",18.1,"Melbourne"
"18466",22,"Melbourne"
"18467",25.1,"Melbourne"
"18468",19,"Melbourne"
"18469",35.9,"Melbourne"
"18470",31.9,"Melbourne"
"18471",29.9,"Melbourne"
"18472",18.1,"Melbourne"
"18473",16.9,"Melbourne"
"18474",13,"Melbourne"
"18475",22,"Melbourne"
"18476",21,"Melbourne"
"18477",18.1,"Melbourne"
"18478",23.9,"Melbourne"
"18479",19,"Melbourne"
"18480",20,"Melbourne"
"18481",19,"Melbourne"
"18482",22,"Melbourne"
"18483",26,"Melbourne"
"18484",28,"Melbourne"
"18485",29.9,"Melbourne"
"18486",25.1,"Melbourne"
"18487",20,"Melbourne"
"18488",18.1,"Melbourne"
"18489",28.9,"Melbourne"
"18490",28.9,"Melbourne"
"18491",28,"Melbourne"
"18492",27,"Melbourne"
"18493",16.9,"Melbourne"
"18494",15,"Melbourne"
"18495",20,"Melbourne"
"18496",21,"Melbourne"
"18497",33,"Melbourne"
"18498",36.9,"Melbourne"
"18499",25.1,"Melbourne"
"18500",27,"Melbourne"
"18501",22.9,"Melbourne"
"18502",12,"Melbourne"
"18503",13,"Melbourne"
"18504",28,"Melbourne"
"18505",28,"Melbourne"
"18506",25.1,"Melbourne"
"18507",15.9,"Melbourne"
"18508",12,"Melbourne"
"18509",12,"Melbourne"
"18510",11.1,"Melbourne"
"18511",11.1,"Melbourne"
"18512",13,"Melbourne"
"18513",22,"Melbourne"
"18514",20,"Melbourne"
"18515",28.9,"Melbourne"
"18516",22.9,"Melbourne"
"18517",19,"Melbourne"
"18518",20,"Melbourne"
"18519",35,"Melbourne"
"18520",22.9,"Melbourne"
"18521",34,"Melbourne"
"18522",33,"Melbourne"
"18523",15.9,"Melbourne"
"18524",15,"Melbourne"
"18525",15,"Melbourne"
"18526",22.9,"Melbourne"
"18527",22.9,"Melbourne"
"18528",14,"Melbourne"
"18529",14,"Melbourne"
"18530",14,"Melbourne"
"18531",12,"Melbourne"
"18532",14,"Melbourne"
"18533",15,"Melbourne"
"18534",18.1,"Melbourne"
"18535",18.1,"Melbourne"
"18536",14,"Melbourne"
"18537",29.9,"Melbourne"
"18538",28,"Melbourne"
"18539",22,"Melbourne"
"18540",14,"Melbourne"
"18541",15.9,"Melbourne"
"18542",22.9,"Melbourne"
"18543",19,"Melbourne"
"18544",22.9,"Melbourne"
"18545",22,"Melbourne"
"18546",30.9,"Melbourne"
"18547",29.9,"Melbourne"
"18548",26,"Melbourne"
"18549",20,"Melbourne"
"18550",13,"Melbourne"
"18551",12,"Melbourne"
"18552",20,"Melbourne"
"18553",26,"Melbourne"
"18554",28.9,"Melbourne"
"18555",26,"Melbourne"
"18556",14,"Melbourne"
"18557",22,"Melbourne"
"18558",26,"Melbourne"
"18559",22.9,"Melbourne"
"18560",11.1,"Melbourne"
"18561",13,"Melbourne"
"18562",20,"Melbourne"
"18563",23.9,"Melbourne"
"18564",26,"Melbourne"
"18565",36.9,"Melbourne"
"18566",27,"Melbourne"
"18567",18.1,"Melbourne"
"18568",13,"Melbourne"
"18569",16.9,"Melbourne"
"18570",16.9,"Melbourne"
"18571",13,"Melbourne"
"18572",18.1,"Melbourne"
"18573",22,"Melbourne"
"18574",28.9,"Melbourne"
"18575",21,"Melbourne"
"18576",15.9,"Melbourne"
"18577",20,"Melbourne"
"18578",20,"Melbourne"
"18579",14,"Melbourne"
"18580",29.9,"Melbourne"
"18581",15.9,"Melbourne"
"18582",25.1,"Melbourne"
"18583",22.9,"Melbourne"
"18584",14,"Melbourne"
"18585",15,"Melbourne"
"18586",15,"Melbourne"
"18587",21,"Melbourne"
"18588",28,"Melbourne"
"18589",21,"Melbourne"
"18590",11.1,"Melbourne"
"18591",28.9,"Melbourne"
"18592",28.9,"Melbourne"
"18593",20,"Melbourne"
"18594",16.9,"Melbourne"
"18595",25.1,"Melbourne"
"18596",29.9,"Melbourne"
"18597",27,"Melbourne"
"18598",21,"Melbourne"
"18599",20,"Melbourne"
"18600",16.9,"Melbourne"
"18601",15,"Melbourne"
"18602",22.9,"Melbourne"
"18603",22,"Melbourne"
"18604",18.1,"Melbourne"
"18605",15,"Melbourne"
"18606",22,"Melbourne"
"18607",35,"Melbourne"
"18608",22.9,"Melbourne"
"18609",19,"Melbourne"
"18610",28.9,"Melbourne"
"18611",22.9,"Melbourne"
"18612",18.1,"Melbourne"
"18613",18.1,"Melbourne"
"18614",14,"Melbourne"
"18615",15.9,"Melbourne"
"18616",18.1,"Melbourne"
"18617",15.9,"Melbourne"
"18618",23.9,"Melbourne"
"18619",27,"Melbourne"
"18620",16.9,"Melbourne"
"18621",21,"Melbourne"
"18622",14,"Melbourne"
"18623",22.9,"Melbourne"
"18624",19,"Melbourne"
"18625",28,"Melbourne"
"18626",23.9,"Melbourne"
"18627",19,"Melbourne"
"18628",18.1,"Melbourne"
"18629",19,"Melbourne"
"18630",16.9,"Melbourne"
"18631",15.9,"Melbourne"
"18632",20,"Melbourne"
"18633",21,"Melbourne"
"18634",16.9,"Melbourne"
"18635",15.9,"Melbourne"
"18636",15.9,"Melbourne"
"18637",16.9,"Melbourne"
"18638",22,"Melbourne"
"18639",28,"Melbourne"
"18640",23.9,"Melbourne"
"18641",16.9,"Melbourne"
"18642",15,"Melbourne"
"18643",19,"Melbourne"
"18644",18.1,"Melbourne"
"18645",14,"Melbourne"
"18646",32.1,"Melbourne"
"18647",22.9,"Melbourne"
"18648",19,"Melbourne"
"18649",21,"Melbourne"
"18650",15,"Melbourne"
"18651",22,"Melbourne"
"18652",19,"Melbourne"
"18653",22.9,"Melbourne"
"18654",15,"Melbourne"
"18655",16.9,"Melbourne"
"18656",20,"Melbourne"
"18657",18.1,"Melbourne"
"18658",16.9,"Melbourne"
"18659",16.9,"Melbourne"
"18660",16.9,"Melbourne"
"18661",22,"Melbourne"
"18662",21,"Melbourne"
"18663",29.9,"Melbourne"
"18664",25.1,"Melbourne"
"18665",15.9,"Melbourne"
"18666",16.9,"Melbourne"
"18667",19,"Melbourne"
"18668",15.9,"Melbourne"
"18669",15.9,"Melbourne"
"18670",15,"Melbourne"
"18671",16.9,"Melbourne"
"18672",25.1,"Melbourne"
"18673",18.1,"Melbourne"
"18674",21,"Melbourne"
"18675",22,"Melbourne"
"18676",16.9,"Melbourne"
"18677",18.1,"Melbourne"
"18678",27,"Melbourne"
"18679",22,"Melbourne"
"18680",19,"Melbourne"
"18681",15,"Melbourne"
"18682",28,"Melbourne"
"18683",20,"Melbourne"
"18684",15,"Melbourne"
"18685",26,"Melbourne"
"18686",22.9,"Melbourne"
"18687",20,"Melbourne"
"18688",15,"Melbourne"
"18689",12,"Melbourne"
"18690",22.9,"Melbourne"
"18691",21,"Melbourne"
"18692",14,"Melbourne"
"18693",21,"Melbourne"
"18694",36.9,"Melbourne"
"18695",39,"Melbourne"
"18696",18.1,"Melbourne"
"18697",21,"Melbourne"
"18698",20,"Melbourne"
"18699",15.9,"Melbourne"
"18700",27,"Melbourne"
"18701",26,"Melbourne"
"18702",28.9,"Melbourne"
"18703",15,"Melbourne"
"18704",14,"Melbourne"
"18705",15,"Melbourne"
"18706",13,"Melbourne"
"18707",15.9,"Melbourne"
"18708",19,"Melbourne"
"18709",12,"Melbourne"
"18710",15.9,"Melbourne"
"18711",20,"Melbourne"
"18712",16.9,"Melbourne"
"18713",9.9,"Melbourne"
"18714",11.1,"Melbourne"
"18715",8.9,"Melbourne"
"18716",11.1,"Melbourne"
"18717",20,"Melbourne"
"18718",22,"Melbourne"
"18719",11.1,"Melbourne"
"18720",15.9,"Melbourne"
"18721",15,"Melbourne"
"18722",13,"Melbourne"
"18723",20,"Melbourne"
"18724",20,"Melbourne"
"18725",16.9,"Melbourne"
"18726",22,"Melbourne"
"18727",19,"Melbourne"
"18728",15,"Melbourne"
"18729",14,"Melbourne"
"18730",15.9,"Melbourne"
"18731",22.9,"Melbourne"
"18732",23.9,"Melbourne"
"18733",15,"Melbourne"
"18734",11.1,"Melbourne"
"18735",11.1,"Melbourne"
"18736",17.1,"Melbourne"
"18737",35.9,"Melbourne"
"18738",31.1,"Melbourne"
"18739",17.1,"Melbourne"
"18740",13,"Melbourne"
"18741",12,"Melbourne"
"18742",21,"Melbourne"
"18743",22.9,"Melbourne"
"18744",17.1,"Melbourne"
"18745",19,"Melbourne"
"18746",25.1,"Melbourne"
"18747",20,"Melbourne"
"18748",19,"Melbourne"
"18749",20,"Melbourne"
"18750",22,"Melbourne"
"18751",20,"Melbourne"
"18752",15.9,"Melbourne"
"18753",15.9,"Melbourne"
"18754",18.1,"Melbourne"
"18755",20,"Melbourne"
"18756",8.9,"Melbourne"
"18757",8.9,"Melbourne"
"18758",17.1,"Melbourne"
"18759",8.9,"Melbourne"
"18760",13,"Melbourne"
"18761",12,"Melbourne"
"18762",17.1,"Melbourne"
"18763",20,"Melbourne"
"18764",19,"Melbourne"
"18765",22,"Melbourne"
"18766",25.1,"Melbourne"
"18767",13,"Melbourne"
"18768",14,"Melbourne"
"18769",13,"Melbourne"
"18770",8.9,"Melbourne"
"18771",25.1,"Melbourne"
"18772",21,"Melbourne"
"18773",19,"Melbourne"
"18774",15,"Melbourne"
"18775",15,"Melbourne"
"18776",22,"Melbourne"
"18777",22,"Melbourne"
"18778",15,"Melbourne"
"18779",15.9,"Melbourne"
"18780",17.1,"Melbourne"
"18781",17.1,"Melbourne"
"18782",15,"Melbourne"
"18783",9.9,"Melbourne"
"18784",12,"Melbourne"
"18785",11.1,"Melbourne"
"18786",12,"Melbourne"
"18787",11.1,"Melbourne"
"18788",9.9,"Melbourne"
"18789",8,"Melbourne"
"18790",7,"Melbourne"
"18791",11.1,"Melbourne"
"18792",13,"Melbourne"
"18793",14,"Melbourne"
"18794",7,"Melbourne"
"18795",11.1,"Melbourne"
"18796",15,"Melbourne"
"18797",15.9,"Melbourne"
"18798",17.1,"Melbourne"
"18799",28.9,"Melbourne"
"18800",31.1,"Melbourne"
"18801",18.1,"Melbourne"
"18802",19,"Melbourne"
"18803",15.9,"Melbourne"
"18804",9.9,"Melbourne"
"18805",13,"Melbourne"
"18806",15,"Melbourne"
"18807",15.9,"Melbourne"
"18808",14,"Melbourne"
"18809",27,"Melbourne"
"18810",27,"Melbourne"
"18811",12,"Melbourne"
"18812",14,"Melbourne"
"18813",26,"Melbourne"
"18814",29.9,"Melbourne"
"18815",24.1,"Melbourne"
"18816",21,"Melbourne"
"18817",22.9,"Melbourne"
"18818",17.1,"Melbourne"
"18819",15.9,"Melbourne"
"18820",17.1,"Melbourne"
"18821",22,"Melbourne"
"18822",19,"Melbourne"
"18823",28,"Melbourne"
"18824",25.1,"Melbourne"
"18825",17.1,"Melbourne"
"18826",9.9,"Melbourne"
"18827",13,"Melbourne"
"18828",27,"Melbourne"
"18829",28,"Melbourne"
"18830",26,"Melbourne"
"18831",15.9,"Melbourne"
"18832",27,"Melbourne"
"18833",19,"Melbourne"
"18834",15,"Melbourne"
"18835",31.1,"Melbourne"
"18836",34,"Melbourne"
"18837",17.1,"Melbourne"
"18838",31.1,"Melbourne"
"18839",36.9,"Melbourne"
"18840",22,"Melbourne"
"18841",33,"Melbourne"
"18842",31.1,"Melbourne"
"18843",36.9,"Melbourne"
"18844",24.1,"Melbourne"
"18845",27,"Melbourne"
"18846",22,"Melbourne"
"18847",19,"Melbourne"
"18848",18.1,"Melbourne"
"18849",18.1,"Melbourne"
"18850",27,"Melbourne"
"18851",14,"Melbourne"
"18852",14,"Melbourne"
"18853",18.1,"Melbourne"
"18854",19,"Melbourne"
"18855",22,"Melbourne"
"18856",28.9,"Melbourne"
"18857",19,"Melbourne"
"18858",28,"Melbourne"
"18859",27,"Melbourne"
"18860",9.9,"Melbourne"
"18861",31.1,"Melbourne"
"18862",31.1,"Melbourne"
"18863",17.1,"Melbourne"
"18864",13,"Melbourne"
"18865",17.1,"Melbourne"
"18866",35,"Melbourne"
"18867",29.9,"Melbourne"
"18868",20,"Melbourne"
"18869",17.1,"Melbourne"
"18870",17.1,"Melbourne"
"18871",22.9,"Melbourne"
"18872",14,"Melbourne"
"18873",17.1,"Melbourne"
"18874",18.1,"Melbourne"
"18875",9.9,"Melbourne"
"18876",25.1,"Melbourne"
"18877",17.1,"Melbourne"
"18878",20,"Melbourne"
"18879",21,"Melbourne"
"18880",28.9,"Melbourne"
"18881",28.9,"Melbourne"
"18882",22,"Melbourne"
"18883",29.9,"Melbourne"
"18884",34,"Melbourne"
"18885",22.9,"Melbourne"
"18886",27,"Melbourne"
"18887",33,"Melbourne"
"18888",35,"Melbourne"
"18889",27,"Melbourne"
"18890",33,"Melbourne"
"18891",19,"Melbourne"
"18892",32.1,"Melbourne"
"18893",27,"Melbourne"
"18894",15.9,"Melbourne"
"18895",12,"Melbourne"
"18896",32.1,"Melbourne"
"18897",31.1,"Melbourne"
"18898",15,"Melbourne"
"18899",22,"Melbourne"
"18900",21,"Melbourne"
"18901",27,"Melbourne"
"18902",21,"Melbourne"
"18903",28,"Melbourne"
"18904",28.9,"Melbourne"
"18905",36.9,"Melbourne"
"18906",28,"Melbourne"
"18907",26,"Melbourne"
"18908",33,"Melbourne"
"18909",14,"Melbourne"
"18910",26,"Melbourne"
"18911",27,"Melbourne"
"18912",25.1,"Melbourne"
"18913",17.1,"Melbourne"
"18914",15.9,"Melbourne"
"18915",9.9,"Melbourne"
"18916",18.1,"Melbourne"
"18917",19,"Melbourne"
"18918",15,"Melbourne"
"18919",13,"Melbourne"
"18920",15,"Melbourne"
"18921",22.9,"Melbourne"
"18922",22,"Melbourne"
"18923",18.1,"Melbourne"
"18924",21,"Melbourne"
"18925",22,"Melbourne"
"18926",15,"Melbourne"
"18927",21,"Melbourne"
"18928",19,"Melbourne"
"18929",19,"Melbourne"
"18930",21,"Melbourne"
"18931",19,"Melbourne"
"18932",18.1,"Melbourne"
"18933",15,"Melbourne"
"18934",17.1,"Melbourne"
"18935",15,"Melbourne"
"18936",13,"Melbourne"
"18937",22.9,"Melbourne"
"18938",22.9,"Melbourne"
"18939",15,"Melbourne"
"18940",15,"Melbourne"
"18941",15.9,"Melbourne"
"18942",18.1,"Melbourne"
"18943",18.1,"Melbourne"
"18944",19,"Melbourne"
"18945",15.9,"Melbourne"
"18946",22,"Melbourne"
"18947",18.1,"Melbourne"
"18948",19,"Melbourne"
"18949",21,"Melbourne"
"18950",22.9,"Melbourne"
"18951",22,"Melbourne"
"18952",18.1,"Melbourne"
"18953",20,"Melbourne"
"18954",21,"Melbourne"
"18955",14,"Melbourne"
"18956",29.9,"Melbourne"
"18957",25.1,"Melbourne"
"18958",20,"Melbourne"
"18959",22.9,"Melbourne"
"18960",20,"Melbourne"
"18961",18.1,"Melbourne"
"18962",17.1,"Melbourne"
"18963",15,"Melbourne"
"18964",13,"Melbourne"
"18965",14,"Melbourne"
"18966",12,"Melbourne"
"18967",22.9,"Melbourne"
"18968",20,"Melbourne"
"18969",22.9,"Melbourne"
"18970",11.1,"Melbourne"
"18971",15.9,"Melbourne"
"18972",15,"Melbourne"
"18973",13,"Melbourne"
"18974",21,"Melbourne"
"18975",20,"Melbourne"
"18976",26,"Melbourne"
"18977",28.9,"Melbourne"
"18978",17.1,"Melbourne"
"18979",14,"Melbourne"
"18980",27,"Melbourne"
"18981",28.9,"Melbourne"
"18982",15,"Melbourne"
"18983",22,"Melbourne"
"18984",20,"Melbourne"
"18985",33,"Melbourne"
"18986",21,"Melbourne"
"18987",19,"Melbourne"
"18988",17.1,"Melbourne"
"18989",25.1,"Melbourne"
"18990",22.9,"Melbourne"
"18991",14,"Melbourne"
"18992",14,"Melbourne"
"18993",28,"Melbourne"
"18994",31.1,"Melbourne"
"18995",19,"Melbourne"
"18996",25.1,"Melbourne"
"18997",22,"Melbourne"
"18998",17.1,"Melbourne"
"18999",17.1,"Melbourne"
"19000",19,"Melbourne"
"19001",20,"Melbourne"
"19002",15.9,"Melbourne"
"19003",15,"Melbourne"
"19004",17.1,"Melbourne"
"19005",18.1,"Melbourne"
"19006",28,"Melbourne"
"19007",26,"Melbourne"
"19008",28,"Melbourne"
"19009",18.1,"Melbourne"
"19010",12,"Melbourne"
"19011",15,"Melbourne"
"19012",12,"Melbourne"
"19013",18.1,"Melbourne"
"19014",21,"Melbourne"
"19015",24.1,"Melbourne"
"19016",28,"Melbourne"
"19017",28,"Melbourne"
"19018",22.9,"Melbourne"
"19019",25.1,"Melbourne"
"19020",31.1,"Melbourne"
"19021",17.1,"Melbourne"
"19022",11.1,"Melbourne"
"19023",13,"Melbourne"
"19024",8.9,"Melbourne"
"19025",9.9,"Melbourne"
"19026",17.1,"Melbourne"
"19027",19,"Melbourne"
"19028",14,"Melbourne"
"19029",15,"Melbourne"
"19030",28,"Melbourne"
"19031",24.1,"Melbourne"
"19032",19,"Melbourne"
"19033",17.1,"Melbourne"
"19034",12,"Melbourne"
"19035",22.9,"Melbourne"
"19036",21,"Melbourne"
"19037",19,"Melbourne"
"19038",19,"Melbourne"
"19039",14,"Melbourne"
"19040",15,"Melbourne"
"19041",15,"Melbourne"
"19042",22.9,"Melbourne"
"19043",21,"Melbourne"
"19044",15,"Melbourne"
"19045",14,"Melbourne"
"19046",17.1,"Melbourne"
"19047",21,"Melbourne"
"19048",28.9,"Melbourne"
"19049",21,"Melbourne"
"19050",19,"Melbourne"
"19051",15.9,"Melbourne"
"19052",14,"Melbourne"
"19053",20,"Melbourne"
"19054",26,"Melbourne"
"19055",22.9,"Melbourne"
"19056",19,"Melbourne"
"19057",14,"Melbourne"
"19058",15.9,"Melbourne"
"19059",20,"Melbourne"
"19060",22.9,"Melbourne"
"19061",14,"Melbourne"
"19062",15,"Melbourne"
"19063",14,"Melbourne"
"19064",12,"Melbourne"
"19065",15,"Melbourne"
"19066",15.9,"Melbourne"
"19067",9.9,"Melbourne"
"19068",11.1,"Melbourne"
"19069",21,"Melbourne"
"19070",22.9,"Melbourne"
"19071",25.1,"Melbourne"
"19072",20,"Melbourne"
"19073",17.1,"Melbourne"
"19074",15,"Melbourne"
"19075",15,"Melbourne"
"19076",19,"Melbourne"
"19077",21,"Melbourne"
"19078",22.9,"Melbourne"
"19079",9.9,"Melbourne"
"19080",18.1,"Melbourne"
"19081",18.1,"Melbourne"
"19082",15,"Melbourne"
"19083",15,"Melbourne"
"19084",15,"Melbourne"
"19085",14,"Melbourne"
"19086",11.1,"Melbourne"
"19087",15,"Melbourne"
"19088",19,"Melbourne"
"19089",13,"Melbourne"
"19090",25.1,"Melbourne"
"19091",32.1,"Melbourne"
"19092",20,"Melbourne"
"19093",15.9,"Melbourne"
"19094",17.1,"Melbourne"
"19095",20,"Melbourne"
"19096",21,"Melbourne"
"19097",19,"Melbourne"
"19098",31.1,"Melbourne"
"19099",20,"Melbourne"
"19100",22,"Melbourne"
"19101",20,"Melbourne"
"19102",20,"Melbourne"
"19103",19,"Melbourne"
"19104",19,"Melbourne"
"19105",14,"Melbourne"
"19106",13,"Melbourne"
"19107",14,"Melbourne"
"19108",17.1,"Melbourne"
"19109",24.1,"Melbourne"
"19110",13,"Melbourne"
"19111",9.9,"Melbourne"
"19112",12,"Melbourne"
"19113",14,"Melbourne"
"19114",25.1,"Melbourne"
"19115",25.1,"Melbourne"
"19116",26,"Melbourne"
"19117",22,"Melbourne"
"19118",22,"Melbourne"
"19119",22.9,"Melbourne"
"19120",17.1,"Melbourne"
"19121",24.1,"Melbourne"
"19122",22,"Melbourne"
"19123",13,"Melbourne"
"19124",25.1,"Melbourne"
"19125",24.1,"Melbourne"
"19126",25.1,"Melbourne"
"19127",15,"Melbourne"
"19128",15,"Melbourne"
"19129",8.9,"Melbourne"
"19130",8.9,"Melbourne"
"19131",8.9,"Melbourne"
"19132",8.9,"Melbourne"
"19133",14,"Melbourne"
"19134",15,"Melbourne"
"19135",14,"Melbourne"
"19136",9.9,"Melbourne"
"19137",11.1,"Melbourne"
"19138",14,"Melbourne"
"19139",14,"Melbourne"
"19140",12,"Melbourne"
"19141",14,"Melbourne"
"19142",22.9,"Melbourne"
"19143",22.9,"Melbourne"
"19144",20,"Melbourne"
"19145",17.1,"Melbourne"
"19146",15,"Melbourne"
"19147",15.9,"Melbourne"
"19148",11.1,"Melbourne"
"19149",21,"Melbourne"
"19150",24.1,"Melbourne"
"19151",22.9,"Melbourne"
"19152",17.1,"Melbourne"
"19153",36.9,"Melbourne"
"19154",28.9,"Melbourne"
"19155",40,"Melbourne"
"19156",24.1,"Melbourne"
"19157",28,"Melbourne"
"19158",31.1,"Melbourne"
"19159",22.9,"Melbourne"
"19160",19,"Melbourne"
"19161",18.1,"Melbourne"
"19162",14,"Melbourne"
"19163",22.9,"Melbourne"
"19164",28.9,"Melbourne"
"19165",32.1,"Melbourne"
"19166",20,"Melbourne"
"19167",17.1,"Melbourne"
"19168",27,"Melbourne"
"19169",36.9,"Melbourne"
"19170",22,"Melbourne"
"19171",21,"Melbourne"
"19172",22.9,"Melbourne"
"19173",22.9,"Melbourne"
"19174",12,"Melbourne"
"19175",20,"Melbourne"
"19176",21,"Melbourne"
"19177",21,"Melbourne"
"19178",31.1,"Melbourne"
"19179",19,"Melbourne"
"19180",9.9,"Melbourne"
"19181",9.9,"Melbourne"
"19182",8,"Melbourne"
"19183",8,"Melbourne"
"19184",15.9,"Melbourne"
"19185",19,"Melbourne"
"19186",19,"Melbourne"
"19187",15,"Melbourne"
"19188",27,"Melbourne"
"19189",25.1,"Melbourne"
"19190",26,"Melbourne"
"19191",29.9,"Melbourne"
"19192",28.9,"Melbourne"
"19193",25.1,"Melbourne"
"19194",14,"Melbourne"
"19195",14,"Melbourne"
"19196",14,"Melbourne"
"19197",13,"Melbourne"
"19198",12,"Melbourne"
"19199",12,"Melbourne"
"19200",22,"Melbourne"
"19201",25.1,"Melbourne"
"19202",22,"Melbourne"
"19203",15,"Melbourne"
"19204",12,"Melbourne"
"19205",13,"Melbourne"
"19206",9.9,"Melbourne"
"19207",12,"Melbourne"
"19208",12,"Melbourne"
"19209",18.1,"Melbourne"
"19210",15,"Melbourne"
"19211",13,"Melbourne"
"19212",9.9,"Melbourne"
"19213",15,"Melbourne"
"19214",17.1,"Melbourne"
"19215",20,"Melbourne"
"19216",14,"Melbourne"
"19217",13,"Melbourne"
"19218",12,"Melbourne"
"19219",9.9,"Melbourne"
"19220",9.9,"Melbourne"
"19221",7,"Melbourne"
"19222",22,"Melbourne"
"19223",28,"Melbourne"
"19224",15,"Melbourne"
"19225",21,"Melbourne"
"19226",12,"Melbourne"
"19227",12,"Melbourne"
"19228",9.9,"Melbourne"
"19229",15,"Melbourne"
"19230",27,"Melbourne"
"19231",35,"Melbourne"
"19232",32.1,"Melbourne"
"19233",18.1,"Melbourne"
"19234",21,"Melbourne"
"19235",8.9,"Melbourne"
"19236",12,"Melbourne"
"19237",15,"Melbourne"
"19238",13,"Melbourne"
"19239",17.1,"Melbourne"
"19240",29.9,"Melbourne"
"19241",15,"Melbourne"
"19242",14,"Melbourne"
"19243",15,"Melbourne"
"19244",11.1,"Melbourne"
"19245",17.1,"Melbourne"
"19246",21,"Melbourne"
"19247",29.9,"Melbourne"
"19248",15,"Melbourne"
"19249",12,"Melbourne"
"19250",31.1,"Melbourne"
"19251",42.9,"Melbourne"
"19252",21,"Melbourne"
"19253",34,"Melbourne"
"19254",15.9,"Melbourne"
"19255",17.1,"Melbourne"
"19256",18.1,"Melbourne"
"19257",24.1,"Melbourne"
"19258",22,"Melbourne"
"19259",31.1,"Melbourne"
"19260",21,"Melbourne"
"19261",13,"Melbourne"
"19262",24.1,"Melbourne"
"19263",22.9,"Melbourne"
"19264",12,"Melbourne"
"19265",19,"Melbourne"
"19266",24.1,"Melbourne"
"19267",22.9,"Melbourne"
"19268",15,"Melbourne"
"19269",15,"Melbourne"
"19270",21,"Melbourne"
"19271",29.9,"Melbourne"
"19272",26,"Melbourne"
"19273",18.1,"Melbourne"
"19274",31.1,"Melbourne"
"19275",25.1,"Melbourne"
"19276",18.1,"Melbourne"
"19277",15,"Melbourne"
"19278",13,"Melbourne"
"19279",22.9,"Melbourne"
"19280",27,"Melbourne"
"19281",21,"Melbourne"
"19282",15,"Melbourne"
"19283",15.9,"Melbourne"
"19284",22,"Melbourne"
"19285",29.9,"Melbourne"
"19286",17.1,"Melbourne"
"19287",26,"Melbourne"
"19288",22.9,"Melbourne"
"19289",17.1,"Melbourne"
"19290",17.1,"Melbourne"
"19291",31.1,"Melbourne"
"19292",27,"Melbourne"
"19293",15.9,"Melbourne"
"19294",19,"Melbourne"
"19295",15,"Melbourne"
"19296",15,"Melbourne"
"19297",20,"Melbourne"
"19298",18.1,"Melbourne"
"19299",15.9,"Melbourne"
"19300",19,"Melbourne"
"19301",20,"Melbourne"
"19302",14,"Melbourne"
"19303",32.1,"Melbourne"
"19304",24.1,"Melbourne"
"19305",14,"Melbourne"
"19306",22.9,"Melbourne"
"19307",25.1,"Melbourne"
"19308",22.9,"Melbourne"
"19309",15.9,"Melbourne"
"19310",15,"Melbourne"
"19311",15.9,"Melbourne"
"19312",14,"Melbourne"
"19313",17.1,"Melbourne"
"19314",35,"Melbourne"
"19315",18.1,"Melbourne"
"19316",15.9,"Melbourne"
"19317",15.9,"Melbourne"
"19318",14,"Melbourne"
"19319",17.1,"Melbourne"
